name,type,district,city,address,phone,website,mapsUrl
Trung tâm Y tế Phù Cừ,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=20.7288643,106.1745121"
Trung tâm Y tế Phú Lộc,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=16.269698,107.8715452"
Trung tâm Y tế Phú Lộc - cơ sở Nam Đông,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=16.1693726,107.715081"
Trung tâm Y tế Phủ Lý,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=20.5512863,105.9254033"
Trung tâm Y tế Phù Mỹ,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=14.1701748,109.0479517"
Trung tâm Y tế Phú Vang,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=16.4452419,107.7089802"
Trung tâm Y tế Phú Xuân,unclassified,,,40 Kim Long,,,"https://www.google.com/maps/search/?api=1&query=16.45972,107.5637699"
Trung tâm Y tế Quảng Điền,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=16.5713377,107.51232"
Trung tâm Y tế Quảng Ngãi,unclassified,,,222 Nguyễn Du,,,"https://www.google.com/maps/search/?api=1&query=15.1177882,108.8131949"
Trung tâm Y tế quận Cẩm Lệ,unclassified,,,105 Đường Nguyễn Nhàn,,,"https://www.google.com/maps/search/?api=1&query=16.0098564,108.1951896"
Trung tâm Y tế Quân dân y đặc khu Lý Sơn,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=15.373608,109.1138387"
Trung tâm Y tế quận Hải Châu,unclassified,,,38 Đường Cao Thắng,,,"https://www.google.com/maps/search/?api=1&query=16.0765046,108.2142367"
Trung tâm Y tế quận Hoàn Kiếm,unclassified,,,26 Phố Lương Ngọc Quyết,,,"https://www.google.com/maps/search/?api=1&query=21.0350369,105.8523965"
Trung tâm Y tế quận Liên Chiểu,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=16.0640276,108.1554429"
Trung tâm Y tế quận Nam Từ Liêm,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=21.0387889,105.7657416"
Trung tâm Y tế quận Ngũ Hành Sơn,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=16.0083739,108.2571427"
Trung tâm Y tế quận Sơn Trà,unclassified,,,1118 Đường Ngô Quyền,,,"https://www.google.com/maps/search/?api=1&query=16.0579051,108.2346537"
Trung tâm Y tế quận Tây Hồ,public,,,,,,"https://www.google.com/maps/search/?api=1&query=21.0480654,105.8103421"
Trung tâm Y tế quận Thanh Khê,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=16.0687125,108.1896135"
Trung tâm Y tế Quy Nhơn,unclassified,,,114 Trần Hưng Đạo,,,"https://www.google.com/maps/search/?api=1&query=13.7747431,109.2374693"
Trung tâm Y tế Rạch Giá,unclassified,,,2 Âu Cơ,,,"https://www.google.com/maps/search/?api=1&query=9.9981885,105.0922838"
Trung tâm Y tế Sa Thầy,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=14.4067128,107.796094"
Trung tâm Y tế Sìn Hồ,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=22.3616216,103.2506107"
Trung tâm Y tế Sơn Hà,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=15.0421231,108.471703"
Trung tâm Y tế Sơn Tây,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=14.9813914,108.3348996"
Trung tâm Y tế Sơn Tịnh,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=15.1524006,108.7844913"
Trung tâm Y tế Tam Đường,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=22.3204145,103.6336698"
Trung Tâm Y Tế Tân Phú,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=11.2738264,107.4408176"
Trung tâm Y tế Tân Uyên,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=22.1704872,103.7507739"
Trung tâm Y tế Thạch Hà,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=18.3785656,105.8532189"
Trung tâm Y tế Than Uyên,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=21.9516064,103.8800938"
Trung tâm Y tế Thanh Hà,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=20.9077792,106.4268056"
Trung tâm Y tế Thanh Liêm,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=20.4756452,105.9540905"
Trung tâm Y tế Thanh Miện,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=20.7935721,106.2372404"
Trung tâm Y tế thành phố Bắc Kạn,public,,,,,,"https://www.google.com/maps/search/?api=1&query=22.1403179,105.8349174"
Trung tâm Y tế thành phố Hội An,public,,,,,,"https://www.google.com/maps/search/?api=1&query=15.8805848,108.332732"
Trung tâm Y tế thành phố Long Xuyên,public,,,,,,"https://www.google.com/maps/search/?api=1&query=10.3745695,105.4406646"
Trung tâm Y tế thành phố Mĩ Tho,public,,,,,,"https://www.google.com/maps/search/?api=1&query=10.3645962,106.3642142"
Trung tâm Y tế thành phố Phổ Yên,public,,,,,,"https://www.google.com/maps/search/?api=1&query=21.4178117,105.8620852"
Trung tâm Y tế thành phố Pleiku,public,,,02 Trần Quốc Toản,,,"https://www.google.com/maps/search/?api=1&query=13.9793642,107.990562"
Trung tâm Y tế thành phố Sông Công,public,,,,,,"https://www.google.com/maps/search/?api=1&query=21.4593691,105.8501064"
Trung tâm Y tế thành phố Tam Điệp,public,,,,,,"https://www.google.com/maps/search/?api=1&query=20.1585656,105.9174014"
Trung tâm Y tế thành phố Tam Kỳ,public,,,,,,"https://www.google.com/maps/search/?api=1&query=15.5588527,108.4945513"
Trung tâm Y tế thành phố Tân An,public,,,,,,"https://www.google.com/maps/search/?api=1&query=10.5383985,106.4158639"
Trung tâm Y tế thành phố Thái Nguyên,public,,,,,,"https://www.google.com/maps/search/?api=1&query=21.5882883,105.8483349"
Trung tâm y tế thị trấn Trường Sa,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=8.6443869,111.9186307"
Trung tâm Y tế thị xã An Khê,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=13.9600662,108.6745301"
Trung tâm Y tế thị xã Ayun Pa,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=13.4039133,108.4255994"
Trung tâm Y tế thị xã Chũ,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=21.377891,106.5756937"
Trung tâm Y tế thị xã Cửa Lò,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=18.7959964,105.7247524"
Trung tâm Y tế thị xã Điện Bàn,unclassified,,,97 Đường Mẹ Thứ,,,"https://www.google.com/maps/search/?api=1&query=15.8899508,108.2518361"
Trung tâm Y tế thị xã Hoàng Mai,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=19.2458558,105.7044403"
Trung tâm Y tế Thuận Bắc,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=11.7103614,109.0558269"
Trung tâm Y tế Thuận Hóa,unclassified,,,17 Bùi Thị Xuân,,,"https://www.google.com/maps/search/?api=1&query=16.4566132,107.5768488"
Trung tâm Y tế Tiên Điền,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=18.6643694,105.7625747"
Trung tâm Y tế Tiên Lãng,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=20.7179835,106.5539572"
Trung tâm Y tế Tiên Lữ,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=20.7058536,106.1345723"
Trung tâm Y tế Trà Bồng,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=15.2564543,108.5198352"
Trung tâm Y tế Tu Mơ Rông,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=14.792998,107.9438435"
Trung tâm Y tế Tủa Chùa,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=21.8509707,103.3552596"
Trung tâm Y tế Tuần Giáo,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=21.5876931,103.4185892"
Trung tâm Y tế Tuy Phong,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=11.2293445,108.727998"
Trung tâm Y tế Tuy Phước,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=13.8203096,109.1511356"
Trung tâm Y tế Tứ Kỳ,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=20.8159092,106.4066088"
Trung tâm Y tế Tư Nghĩa,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=15.0887941,108.8175313"
Trung tâm Y tế TX. Tịnh Biên,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=10.6233123,105.0149958"
Trung tâm Y tế Văn Giang,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=20.9510699,105.9441322"
Trung tâm Y tế Văn Lâm,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=20.9844168,106.0259558"
Trung tâm y tế Vietsovpetro,unclassified,,,2 Pasteur,,,"https://www.google.com/maps/search/?api=1&query=10.3602708,107.0838967"
Trung tâm Y tế Vũ Quang,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=18.3778484,105.5087429"
Trung tâm Y tế xã Văn Quan,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=21.8661944,106.5419999"
Trung tâm Y tế Yên Mỹ,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=20.8917039,106.0447753"
TT Nha khoa Mỹ Thuật Cao,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=10.0437641,105.7815365"
TT Y tế dự phòng Đăk Lăk,unclassified,,,72 Lê Duẩn,,,"https://www.google.com/maps/search/?api=1&query=12.6677459,108.0393416"
TTYT Cộng Đồng,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=21.1071523,106.3974123"
Vạn Phước Cửu Long,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=10.0198653,105.7668098"
Viện Pasteur Thành phố Hồ Chí Minh,public,,,167 Đường Pasteur,,,"https://www.google.com/maps/search/?api=1&query=10.786266,106.688855"
Viện Pháp y Tâm thần Trung ương Biên Hòa,public,,,,,,"https://www.google.com/maps/search/?api=1&query=10.9693723,106.8451401"
Viện quân y 7,public,,,,,,"https://www.google.com/maps/search/?api=1&query=20.865017,106.6801313"
Viện Y học biển Việt Nam,unclassified,,,21 Đường Võ Nguyên Giáp,,,"https://www.google.com/maps/search/?api=1&query=20.8306611,106.6853344"
Viên Y học Hải quân,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=20.8225799,106.6990971"
Viện Y học Phòng không - Không quân,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=21.0002165,105.8257561"
Vinmec Marina,private,,,,,,"https://www.google.com/maps/search/?api=1&query=20.8228435,106.6875837"
Bệnh viện Đa khoa Bình Phú,public,Bình Phú,,"2 Chợ Lớn, Bình Phú",,,"https://www.google.com/maps/search/?api=1&query=10.7465336,106.6345704"
Bệnh viện Đa khoa Chánh Hưng,public,Chánh Hưng,,"82 Cao Lỗ, Chánh Hưng",,,"https://www.google.com/maps/search/?api=1&query=10.7416982,106.6764696"
Trung tâm y tế dự phòng quận Hà Đông,unclassified,Hà Đông,,"Tô Hiệu, Hà Đông",,,"https://www.google.com/maps/search/?api=1&query=20.9677609,105.7789877"
Trạm Y Tế An Phú,unclassified,Ninh Kiều,,"9 Lê Lai, Ninh Kiều",02923830075,,"https://www.google.com/maps/search/?api=1&query=10.0330366,105.7797441"
Bệnh viện Đa khoa Phú Nhuận,public,Phú Nhuận,,"250 Nguyễn Trọng Tuyển, Phú Nhuận",,,"https://www.google.com/maps/search/?api=1&query=10.7982597,106.6718231"
Bệnh viện Đa khoa Tân Định,public,Tân Định,,"338 Hai Bà Trưng, Tân Định",,,"https://www.google.com/maps/search/?api=1&query=10.7902069,106.6896592"
Bệnh viện Đa khoa Trung Mỹ Tây,public,Trung Mỹ Tây,,"111 Dương Thị Mười, Trung Mỹ Tây",,,"https://www.google.com/maps/search/?api=1&query=10.8608483,106.6307188"
Bệnh viện Sản - Nhi Bắc Ninh số 1,public,Dĩnh Kế,Bắc Giang,"Giáp Hải, Dĩnh Kế, Bắc Giang",,,"https://www.google.com/maps/search/?api=1&query=21.2802347,106.2127532"
Bệnh viện Tâm thần tỉnh Bắc Giang,public,Song Mai,Bắc Giang,"Song Mai, Bắc Giang",,,"https://www.google.com/maps/search/?api=1&query=21.3035561,106.1709165"
Bệnh viện Nội tiết tỉnh Bắc Giang,public,Tân Mỹ,Bắc Giang,"Tân Mỹ, Bắc Giang",,,"https://www.google.com/maps/search/?api=1&query=21.2711678,106.1715738"
Bệnh viện Ung bướu tỉnh Bắc Giang,public,Tân Mỹ,Bắc Giang,"Tân Mỹ, Bắc Giang",,,"https://www.google.com/maps/search/?api=1&query=21.2724692,106.1717331"
Bệnh viện Phục hồi chức năng tỉnh Bắc Giang,public,Tân Yên,Bắc Giang,"Tân Yên, Bắc Giang",,,"https://www.google.com/maps/search/?api=1&query=21.3129865,106.1589692"
Trung tâm Y tế huyện Gia Bình,unclassified,Huyện Gia Bình,Bắc Ninh,"Huyện Gia Bình, Bắc Ninh",,,"https://www.google.com/maps/search/?api=1&query=21.053137,106.1815146"
Trung tâm Y tế huyện Lương Tài,unclassified,Huyện Lương Tài,Bắc Ninh,"Đường Hàn Thuyên, Huyện Lương Tài, Bắc Ninh",,,"https://www.google.com/maps/search/?api=1&query=21.0237364,106.2078327"
Trạm Y tế xã Cảnh Hưng,unclassified,Huyện Tiên Du,Bắc Ninh,"Huyện Tiên Du, Bắc Ninh",,,"https://www.google.com/maps/search/?api=1&query=21.0834221,106.0288244"
Trạm Y tế xã Hoàn Sơn,unclassified,Huyện Tiên Du,Bắc Ninh,"Huyện Tiên Du, Bắc Ninh",,,"https://www.google.com/maps/search/?api=1&query=21.1090993,105.9951628"
Trạm Y tế xã Lạc Vệ,unclassified,Huyện Tiên Du,Bắc Ninh,"Huyện Tiên Du, Bắc Ninh",,,"https://www.google.com/maps/search/?api=1&query=21.1225839,106.0813057"
Trạm Y tế xã Liên Bão,unclassified,Huyện Tiên Du,Bắc Ninh,"Huyện Tiên Du, Bắc Ninh",,,"https://www.google.com/maps/search/?api=1&query=21.1261942,106.0289382"
Trạm Y tế xã Minh Đạo,unclassified,Huyện Tiên Du,Bắc Ninh,"Huyện Tiên Du, Bắc Ninh",,,"https://www.google.com/maps/search/?api=1&query=21.0862227,106.059415"
Trạm Y tế xã Việt Đoàn,unclassified,Huyện Tiên Du,Bắc Ninh,"Đường tỉnh 270, Huyện Tiên Du, Bắc Ninh",,,"https://www.google.com/maps/search/?api=1&query=21.1094224,106.0372549"
Trạm Y tế xã Đông Phong,unclassified,Huyện Yên Phong,Bắc Ninh,"Huyện Yên Phong, Bắc Ninh",,,"https://www.google.com/maps/search/?api=1&query=21.1913643,106.0141909"
Trạm Y tế xã Tam Đa,unclassified,Huyện Yên Phong,Bắc Ninh,"Huyện Yên Phong, Bắc Ninh",,,"https://www.google.com/maps/search/?api=1&query=21.2231628,106.0322293"
Trạm Y tế xã Thụy Hòa,unclassified,Huyện Yên Phong,Bắc Ninh,"Huyện Yên Phong, Bắc Ninh",,,"https://www.google.com/maps/search/?api=1&query=21.2088181,106.0181709"
Trạm Y tế xã Yên Trung,unclassified,Huyện Yên Phong,Bắc Ninh,"Huyện Yên Phong, Bắc Ninh",,,"https://www.google.com/maps/search/?api=1&query=21.2197638,105.9843686"
Trung tâm Y tế huyện Yên Phong,unclassified,Huyện Yên Phong,Bắc Ninh,"Đường Huỳnh Thúc Kháng, Huyện Yên Phong, Bắc Ninh",,,"https://www.google.com/maps/search/?api=1&query=21.1992903,105.9543014"
Trạm Y tế phường Đào Viên,unclassified,Phường Đào Viên,Bắc Ninh,"Phường Đào Viên, Bắc Ninh",,,"https://www.google.com/maps/search/?api=1&query=21.11356,106.206368"
Trạm Y Tế phường Quế Võ,unclassified,Phường Quế Võ,Bắc Ninh,"1197 Đường Quang Trung, Phường Quế Võ, Bắc Ninh",,,"https://www.google.com/maps/search/?api=1&query=21.1548648,106.1520219"
Bệnh viện Da liễu Bắc Ninh,public,Thành phố Bắc Ninh,Bắc Ninh,"109 Đường Vua Bà, Thành phố Bắc Ninh, Bắc Ninh",,https://www.bacninh.gov.vn/web/bvdl/,"https://www.google.com/maps/search/?api=1&query=21.2085335,106.0509606"
Bệnh viện Đa khoa Bắc Ninh số 2,public,Thành phố Bắc Ninh,Bắc Ninh,"Đường Nguyễn Quyền, Thành phố Bắc Ninh, Bắc Ninh",,,"https://www.google.com/maps/search/?api=1&query=21.1667986,106.066409"
Bệnh viện Đa khoa Hồng Phúc,public,Thành phố Bắc Ninh,Bắc Ninh,"434 Đường Nguyễn Văn Cừ, Thành phố Bắc Ninh, Bắc Ninh",,,"https://www.google.com/maps/search/?api=1&query=21.1679488,106.0460733"
Bệnh Viện Đa Khoa Thành An - Thăng Long,public,Thành phố Bắc Ninh,Bắc Ninh,"144 Đường Nguyễn Văn Cừ, Thành phố Bắc Ninh, Bắc Ninh",,,"https://www.google.com/maps/search/?api=1&query=21.1744345,106.0543626"
Bệnh viện Mắt tỉnh Bắc Ninh,public,Thành phố Bắc Ninh,Bắc Ninh,"16 Đường Nguyễn Đoan Trung, Thành phố Bắc Ninh, Bắc Ninh",,,"https://www.google.com/maps/search/?api=1&query=21.132944,106.0764671"
Bệnh viện Quân y 110,public,Thành phố Bắc Ninh,Bắc Ninh,"7 Đường Trần Lựu, Thành phố Bắc Ninh, Bắc Ninh",,,"https://www.google.com/maps/search/?api=1&query=21.1981034,106.0908201"
Bệnh viện Sản - Nhi Bắc Ninh số 2,public,Thành phố Bắc Ninh,Bắc Ninh,"Đường Huyền Quang, Thành phố Bắc Ninh, Bắc Ninh",,https://benhviensannhibacninhso2.vn/,"https://www.google.com/maps/search/?api=1&query=21.1694459,106.0680529"
Bệnh viện Sức khoẻ Tâm thần tỉnh Bắc Ninh,public,Thành phố Bắc Ninh,Bắc Ninh,"Đường Trần Bá Linh, Thành phố Bắc Ninh, Bắc Ninh",,,"https://www.google.com/maps/search/?api=1&query=21.1898271,106.0889369"
Bệnh viện Sức khoẻ Tâm thần tỉnh Bắc Ninh - Khu điều trị Nội trú,public,Thành phố Bắc Ninh,Bắc Ninh,"Đường Trần Bá Linh, Thành phố Bắc Ninh, Bắc Ninh",,,"https://www.google.com/maps/search/?api=1&query=21.1891764,106.0887339"
Bệnh viện Y học cổ truyền và Phục hồi chức năng - Bệnh viện Phổi tỉnh Bắc Ninh,public,Thành phố Bắc Ninh,Bắc Ninh,"Đường Vũ Ninh, Thành phố Bắc Ninh, Bắc Ninh",,,"https://www.google.com/maps/search/?api=1&query=21.1904613,106.0810285"
